"o","text","annotation","term","annotation2","term2"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b11","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b21","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b22","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b7","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b14","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/33462845a7","All clinical trials and animal studies that assessed chromium's effect on oxidative stress indices in diabetes mellitus and were published in English-language journals were included.","https://www.ncbi.nlm.nih.gov/pubmed/33462845a7b3","chromium","https://www.ncbi.nlm.nih.gov/pubmed/33462845a7b7","diabetes mellitus"
"https://www.ncbi.nlm.nih.gov/pubmed/33774419a6","In total, 84 laboratories from 26 countries were invited to participate in Scheme 1 that covered up to 73 biomarkers from Hexamoll® DINCH, phthalates, bisphenols, per- and polyfluoroalkyl substances, halogenated flame retardants (HFRs), organophosporous flame retardants (OPFRs), polycyclic aromatic hydrocarbons (PAH), cadmium, chromium and aromatic amines.","https://www.ncbi.nlm.nih.gov/pubmed/33774419a6b14","chromium","https://www.ncbi.nlm.nih.gov/pubmed/33774419a6b9","HFRs"
"https://www.ncbi.nlm.nih.gov/pubmed/33462845a12","In conclusion, chromium supplementation decreased oxidative stress in diabetes mellitus.","https://www.ncbi.nlm.nih.gov/pubmed/33462845a12b2","chromium","https://www.ncbi.nlm.nih.gov/pubmed/33462845a12b5","diabetes mellitus"
"https://www.ncbi.nlm.nih.gov/pubmed/33837881a8","During a mean follow-up of 48.90 ± 23.86 and 49.01 ± 23.73 months, before and after adjusting for propensity scores, respectively, the rate of complete remission (CR) was progressively lower with increased IgM deposition in both unmatched (63.39%, 46.14%, 45.54%) and matched cohort (61.80%, 46.45%, 45.54%), whereas the proportion of patients progressing to end-stage renal disease (ESRD) showed reverse correlation (P &lt; 0.001).","https://www.ncbi.nlm.nih.gov/pubmed/33837881a8b6","CR","https://www.ncbi.nlm.nih.gov/pubmed/33837881a8b12","end-stage renal disease"
"https://www.ncbi.nlm.nih.gov/pubmed/33837881a8","During a mean follow-up of 48.90 ± 23.86 and 49.01 ± 23.73 months, before and after adjusting for propensity scores, respectively, the rate of complete remission (CR) was progressively lower with increased IgM deposition in both unmatched (63.39%, 46.14%, 45.54%) and matched cohort (61.80%, 46.45%, 45.54%), whereas the proportion of patients progressing to end-stage renal disease (ESRD) showed reverse correlation (P &lt; 0.001).","https://www.ncbi.nlm.nih.gov/pubmed/33837881a8b6","CR","https://www.ncbi.nlm.nih.gov/pubmed/33837881a8b13","ESRD"
"https://www.ncbi.nlm.nih.gov/pubmed/22498394a8","The secondary goals were to review the physiologic role, metabolic demands, requirements, losses, deficiency syndromes, and toxicity symptoms associated with zinc, copper, chromium, selenium, manganese, and molybdenum supplementation in PN.","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b11","chromium","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b8","toxicity"
"https://www.ncbi.nlm.nih.gov/pubmed/22498394a8","The secondary goals were to review the physiologic role, metabolic demands, requirements, losses, deficiency syndromes, and toxicity symptoms associated with zinc, copper, chromium, selenium, manganese, and molybdenum supplementation in PN.","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b11","chromium","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b7","syndromes"
"https://www.ncbi.nlm.nih.gov/pubmed/22498394a8","The secondary goals were to review the physiologic role, metabolic demands, requirements, losses, deficiency syndromes, and toxicity symptoms associated with zinc, copper, chromium, selenium, manganese, and molybdenum supplementation in PN.","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b11","chromium","https://www.ncbi.nlm.nih.gov/pubmed/22498394a8b6","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/23103060t1","The serum zinc, copper, iron, and chromium concentrations in epileptic children","https://www.ncbi.nlm.nih.gov/pubmed/23103060t1b3","chromium","https://www.ncbi.nlm.nih.gov/pubmed/23103060t1b8","epileptic"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b13","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b11","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b13","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b21","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b13","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b22","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b13","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b7","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b13","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b14","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/34371818a6","The participants in the H-WBC+L-CRP were younger and had higher numbers of males than the L-WBC+L-CRP. MetS risk was higher by 1.75- and 1.86-fold in the H-WBC+L-CRP and H-WBC+H-CRP, respectively, than the L-WBC+L-CRP. MetS components, including plasma glucose and triglyceride concentrations, and SBP were elevated in H-WBC+L-CRP and H-WBC+H-CRP compared with L-WBC+L-CR+P. The risk of hyperglycemia and high HbA1c was the highest in the H-WBC+H-CRP among all groups.","https://www.ncbi.nlm.nih.gov/pubmed/34371818a6b47","CR","https://www.ncbi.nlm.nih.gov/pubmed/34371818a6b49","hyperglycemia"
"https://www.ncbi.nlm.nih.gov/pubmed/26547910a6","An inductively coupled plasma mass spectrometry (ICP-MS) technique was used to determine the levels of Al, As, Ba, Cd, Co, Cr, Cu, Mg, Mn, Ni, Sr, U, and V in AF.","https://www.ncbi.nlm.nih.gov/pubmed/26547910a6b7","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26547910a6b5","Al"
"https://www.ncbi.nlm.nih.gov/pubmed/25685497a10","It can be concluded that Cr-Pic at 400 μg kg(-1) diet (T3) seems to be the most appropriate level for O. niloticus fingerlings.","https://www.ncbi.nlm.nih.gov/pubmed/25685497a10b1","Cr","https://www.ncbi.nlm.nih.gov/pubmed/25685497a10b2","Pic"
"https://www.ncbi.nlm.nih.gov/pubmed/33991932a2","The hexavalent form of chromium, Cr (VI), has been associated with various diseases in humans.","https://www.ncbi.nlm.nih.gov/pubmed/33991932a2b3","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33991932a2b5","diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/33462845t1","A Comprehensive insight into the effect of chromium supplementation on oxidative stress indices in diabetes mellitus: A systematic review","https://www.ncbi.nlm.nih.gov/pubmed/33462845t1b4","chromium","https://www.ncbi.nlm.nih.gov/pubmed/33462845t1b8","diabetes mellitus"
"https://www.ncbi.nlm.nih.gov/pubmed/32662917a11","Our findings revealed that Cr-induced preneoplastic lesions on the liver and kidney tissues of rats when exposed daily for long period of time, as well as confirmed the ability of RA to alleviate this toxicity through upregulation of Nrf2 pathway and its powerful antioxidant effects.","https://www.ncbi.nlm.nih.gov/pubmed/32662917a11b2","Cr","https://www.ncbi.nlm.nih.gov/pubmed/32662917a11b12","toxicity"
"https://www.ncbi.nlm.nih.gov/pubmed/32662917a11","Our findings revealed that Cr-induced preneoplastic lesions on the liver and kidney tissues of rats when exposed daily for long period of time, as well as confirmed the ability of RA to alleviate this toxicity through upregulation of Nrf2 pathway and its powerful antioxidant effects.","https://www.ncbi.nlm.nih.gov/pubmed/32662917a11b2","Cr","https://www.ncbi.nlm.nih.gov/pubmed/32662917a11b16","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/33466826a4","We explored associations between iodide intake and urinary iodine concentration (UIC), urinary iodine/creatinine ratio (I/Cr), thyroid stimulating hormone, thyroglobulin, free triiodothyronine, free thyroxine and palpable goiter in a region of mild-to-moderate iodine insufficiency.","https://www.ncbi.nlm.nih.gov/pubmed/33466826a4b7","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33466826a4b11","goiter"
"https://www.ncbi.nlm.nih.gov/pubmed/33462845a5","This systematic review aimed to evaluate chromium supplementation's potential roles in oxidative stress indices in diabetes mellitus.","https://www.ncbi.nlm.nih.gov/pubmed/33462845a5b2","chromium","https://www.ncbi.nlm.nih.gov/pubmed/33462845a5b7","diabetes mellitus"
"https://www.ncbi.nlm.nih.gov/pubmed/23174385a10","The 'favourable to CR' group had a high rate of men and older persons.","https://www.ncbi.nlm.nih.gov/pubmed/23174385a10b1","CR","https://www.ncbi.nlm.nih.gov/pubmed/23174385a10b4","men"
"https://www.ncbi.nlm.nih.gov/pubmed/30806238a10","These results provide evidence that, although mitochondrial dysfunction does not occur during Cr(VI)-induced transformation of lung cells, it does occur during tumor development.","https://www.ncbi.nlm.nih.gov/pubmed/30806238a10b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/30806238a10b9","tumor"
"https://www.ncbi.nlm.nih.gov/pubmed/30806238a10","These results provide evidence that, although mitochondrial dysfunction does not occur during Cr(VI)-induced transformation of lung cells, it does occur during tumor development.","https://www.ncbi.nlm.nih.gov/pubmed/30806238a10b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/30806238a10b7","lung"
"https://www.ncbi.nlm.nih.gov/pubmed/32331361a19","Conversely, the liver exhibited the highest content of heavy metals, except for Cr, indicating that the intake of Pb and Cd was above the recommended daily allowance (RDA) for adults.","https://www.ncbi.nlm.nih.gov/pubmed/32331361a19b3","Cr","https://www.ncbi.nlm.nih.gov/pubmed/32331361a19b1","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/30806238a6","We also used Cr(VI)-transformed cells from two other human lung cell lines (BEP2D and WTHBF-6 cells).","https://www.ncbi.nlm.nih.gov/pubmed/30806238a6b1","Cr","https://www.ncbi.nlm.nih.gov/pubmed/30806238a6b5","lung"
"https://www.ncbi.nlm.nih.gov/pubmed/32331361a8","Furthermore, the liver contained the highest levels of elements, except for Cr, Co, and Ni.","https://www.ncbi.nlm.nih.gov/pubmed/32331361a8b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/32331361a8b1","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/33991932a7","Also, N-acetyl cysteine (NAC, effective antioxidant and free radical scavenger) pretreatment inhibited the production of intracellular ROS, significantly suppressed Cr (VI)-induced oxidative stress, lipid accumulation, decreased G6P and GLUT2, and improved impaired glucose tolerance and glucose and insulin intolerance caused by Cr (VI) in mice.","https://www.ncbi.nlm.nih.gov/pubmed/33991932a7b8","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33991932a7b13","impaired glucose tolerance"
"https://www.ncbi.nlm.nih.gov/pubmed/32772907a9","Results:                    Sixteen elements were identified in peach fruits and the elements were Al, P, S, Cl, K, Ca, Cr, Mn, Fe, Co, Ni, Cu, Zn, As, and Se.","https://www.ncbi.nlm.nih.gov/pubmed/32772907a9b11","Cr","https://www.ncbi.nlm.nih.gov/pubmed/32772907a9b7","Al"
"https://www.ncbi.nlm.nih.gov/pubmed/25685497a5","The control fish group (T1) was fed a Cr-Pic free basal diet.","https://www.ncbi.nlm.nih.gov/pubmed/25685497a5b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/25685497a5b5","Pic"
"https://www.ncbi.nlm.nih.gov/pubmed/33076301a6","coli&gt;/i&lt;-induced acute intestinal inflammation, and the effects of a cruciferous vegetable-derived cancer protective compound, indole-3-carbinol (I3C), on the immune responses of Cr-susceptible C3H/HeN mice were investigated.","https://www.ncbi.nlm.nih.gov/pubmed/33076301a6b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33076301a6b4","cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23946346a8","Serum triglycerides (TGs) and liver fat also improved with CR (-17 ± 38 mg/dL and -1.1 ± 1.3%; P &lt; 0.05 and &lt;0.001) and increased again with refeeding (+48 ± 48 mg/dL and +2.2 ± 1.6%; P &lt; 0.001).","https://www.ncbi.nlm.nih.gov/pubmed/23946346a8b3","CR","https://www.ncbi.nlm.nih.gov/pubmed/23946346a8b6","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/33991932t1","Cr (VI) induces abnormalities in glucose and lipid metabolism through ROS/Nrf2 signaling","https://www.ncbi.nlm.nih.gov/pubmed/33991932t1b1","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33991932t1b3","abnormalities"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b11","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b21","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b22","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b7","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b9","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b14","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/33466826a11","Total intake during pregnancy was associated with 4% (95% CI: 1%, 7%) higher UIC, 5% (3%, 7%) higher I/Cr, 4% (2%, 6%) lower thyroglobulin and 21% (9%, 32%) lower odds of palpable goiter per 50 µg/day.","https://www.ncbi.nlm.nih.gov/pubmed/33466826a11b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33466826a11b5","goiter"
"https://www.ncbi.nlm.nih.gov/pubmed/26406981a3","Objectives:                    Our aim was to evaluate the effects of 4-month treatment with a dietary supplement containing cinnamon, chromium and carnosine in moderately obese or overweight pre-diabetic subjects, the primary outcome being change in fasting plasma glucose (FPG) level.","https://www.ncbi.nlm.nih.gov/pubmed/26406981a3b8","chromium","https://www.ncbi.nlm.nih.gov/pubmed/26406981a3b14","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/33991932a7","Also, N-acetyl cysteine (NAC, effective antioxidant and free radical scavenger) pretreatment inhibited the production of intracellular ROS, significantly suppressed Cr (VI)-induced oxidative stress, lipid accumulation, decreased G6P and GLUT2, and improved impaired glucose tolerance and glucose and insulin intolerance caused by Cr (VI) in mice.","https://www.ncbi.nlm.nih.gov/pubmed/33991932a7b17","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33991932a7b13","impaired glucose tolerance"
"https://www.ncbi.nlm.nih.gov/pubmed/33854654a4","Methods:                    Forty-two patients with type 2 diabetes participated in this study, and these subjects were categorized into patients without microalbuminuria group with urine albumin-to-creatinine ratio (ACR) of less than 30 mg/g Cr (n = 29) and a microalbuminuria group with ACR of 30 - 299 mg/g Cr (n = 13).","https://www.ncbi.nlm.nih.gov/pubmed/33854654a4b18","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33854654a4b5","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/30806238a2","Hexavalent chromium [Cr(VI)] is a lung carcinogen and its complete mechanism of action remains to be investigated.","https://www.ncbi.nlm.nih.gov/pubmed/30806238a2b2","Cr","https://www.ncbi.nlm.nih.gov/pubmed/30806238a2b4","lung"
"https://www.ncbi.nlm.nih.gov/pubmed/25685497a3","This study was conducted to evaluate the appropriateness and/or the use of safety level of dietary chromium picolinate (Cr-Pic), and its effects on the physiological responses, the histometric characteristics, and the chemical analysis of dorsal muscles of mono-sex Nile tilapia, Oreochromis niloticus.","https://www.ncbi.nlm.nih.gov/pubmed/25685497a3b6","Cr","https://www.ncbi.nlm.nih.gov/pubmed/25685497a3b7","Pic"
"https://www.ncbi.nlm.nih.gov/pubmed/25685497a3","This study was conducted to evaluate the appropriateness and/or the use of safety level of dietary chromium picolinate (Cr-Pic), and its effects on the physiological responses, the histometric characteristics, and the chemical analysis of dorsal muscles of mono-sex Nile tilapia, Oreochromis niloticus.","https://www.ncbi.nlm.nih.gov/pubmed/25685497a3b6","Cr","https://www.ncbi.nlm.nih.gov/pubmed/25685497a3b20","mono"
"https://www.ncbi.nlm.nih.gov/pubmed/33669610a6","Lactating versus pregnant women showed higher concentrations of Zn, Cr, Mo, Ni, Sb, Cd and Pb, but lower concentrations of Cu, I, Al and Hg.","https://www.ncbi.nlm.nih.gov/pubmed/33669610a6b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/33669610a6b10","Al"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b26","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b11","LGA"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b26","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b21","hearing impairment"
"https://www.ncbi.nlm.nih.gov/pubmed/26512589a4","The range of urinary albumin-to-creatinine ratio (UACR) was divided into 4 grades: grade 1 (first tertile of low-grade albuminuria [LGA]), 0.00 to 1.99 mg/g Cr; grade 2 (second tertile of LGA), 2.00 to 5.49 mg/g Cr; grade 3 (third tertile of LGA), 5.50 to 29.99 mg/g Cr; grade 4 (albuminuria), ≥30.00 mg/g Cr.The age- and sex-adjusted weighted UACR was higher in subjects with hearing impairment compared with those without hearing impairment (26.2 ± 4.7 mg/g Cr vs 14.1 ± 1.5 mg/g Cr, P = 0.020).","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b26","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26512589a4b22","hearing impairment"
