"o","text","annotation","term","annotation2","term2"
"https://www.ncbi.nlm.nih.gov/pubmed/32573118a2","Objective:                    The high prevalence of vitamin D deficiency and obesity drives the need for successful strategies that elevate vitamin D levels, prevent adipogenesis, and stimulate lipolysis.","https://www.ncbi.nlm.nih.gov/pubmed/32573118a2b6","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32573118a2b3","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/32573118a2","Objective:                    The high prevalence of vitamin D deficiency and obesity drives the need for successful strategies that elevate vitamin D levels, prevent adipogenesis, and stimulate lipolysis.","https://www.ncbi.nlm.nih.gov/pubmed/32573118a2b6","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32573118a2b4","obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/32448701t1","Relationship between vitamin D status in the first trimester of pregnancy and gestational diabetes mellitus - A nested case-control study","https://www.ncbi.nlm.nih.gov/pubmed/32448701t1b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32448701t1b6","gestational diabetes mellitus"
"https://www.ncbi.nlm.nih.gov/pubmed/33624437a13","Increasing vitamin D status may ameliorate obesity-associated metabolic complications by decreasing adipose tissue inflammation.","https://www.ncbi.nlm.nih.gov/pubmed/33624437a13b1","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33624437a13b3","obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/33624437a13","Increasing vitamin D status may ameliorate obesity-associated metabolic complications by decreasing adipose tissue inflammation.","https://www.ncbi.nlm.nih.gov/pubmed/33624437a13b1","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33624437a13b4","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/31241373t1","Vitamin D status, gender and cardiovascular diseases: a systematic review of prospective epidemiological studies","https://www.ncbi.nlm.nih.gov/pubmed/31241373t1b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31241373t1b3","cardiovascular diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/33745601a3","The latest studies indicate an inverse association between Vitamin D levels, insulin resistance, and Type 2 diabetes.","https://www.ncbi.nlm.nih.gov/pubmed/33745601a3b3","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33745601a3b5","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/33745601a3","The latest studies indicate an inverse association between Vitamin D levels, insulin resistance, and Type 2 diabetes.","https://www.ncbi.nlm.nih.gov/pubmed/33745601a3b3","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33745601a3b6","Type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/32323726a7","This prevalence was higher among children with vitamin D insufficiency and deficiency and in those with a greater number of other cardiometabolic risk factors.","https://www.ncbi.nlm.nih.gov/pubmed/32323726a7b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32323726a7b5","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/32326621a2","Background:                    Vitamin D was studied in regards to its possible impact on body mass reduction and metabolic changes in adults and children with obesity yet there were no studies assessing the impact of vitamin D supplementation during a weight management program in children and adolescence.","https://www.ncbi.nlm.nih.gov/pubmed/32326621a2b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32326621a2b8","obesity"
"https://www.ncbi.nlm.nih.gov/pubmed/30801902a3","Fat sequestration of vitamin D in the expanded obese adipose tissue mass has been pointed out as a plausible explanation for this circulating vitamin D deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/30801902a3b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/30801902a3b6","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/30801902a3","Fat sequestration of vitamin D in the expanded obese adipose tissue mass has been pointed out as a plausible explanation for this circulating vitamin D deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/30801902a3b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/30801902a3b9","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/31038034t1","Vitamin D ameliorates systolic but not diastolic blood pressure in patients with type 2 diabetes: Results from a meta-analysis of randomized controlled trials","https://www.ncbi.nlm.nih.gov/pubmed/31038034t1b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31038034t1b5","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/31338797a3","Hence, vitamin D administration might be an appropriate approach to decrease the complications of CKD.","https://www.ncbi.nlm.nih.gov/pubmed/31338797a3b1","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31338797a3b4","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/33168325a12","There is insufficient evidence to recommend supplementation with vitamin D, omega-3 LCPUFA, specific prebiotic oligosaccharides or specific probiotic strains during pregnancy, lactation and early life to prevent the development of allergic disease in children.","https://www.ncbi.nlm.nih.gov/pubmed/33168325a12b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33168325a12b11","disease"
"https://www.ncbi.nlm.nih.gov/pubmed/33168325a12","There is insufficient evidence to recommend supplementation with vitamin D, omega-3 LCPUFA, specific prebiotic oligosaccharides or specific probiotic strains during pregnancy, lactation and early life to prevent the development of allergic disease in children.","https://www.ncbi.nlm.nih.gov/pubmed/33168325a12b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33168325a12b6","strains"
"https://www.ncbi.nlm.nih.gov/pubmed/34144071a12","Conclusion:                    Intensive nutritional intervention with Vitamin D and Omega-3 PUFA supplementation may benefit men on active surveillance for prostate cancer and further studies are warranted.","https://www.ncbi.nlm.nih.gov/pubmed/34144071a12b3","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34144071a12b6","men"
"https://www.ncbi.nlm.nih.gov/pubmed/34144071a12","Conclusion:                    Intensive nutritional intervention with Vitamin D and Omega-3 PUFA supplementation may benefit men on active surveillance for prostate cancer and further studies are warranted.","https://www.ncbi.nlm.nih.gov/pubmed/34144071a12b3","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34144071a12b8","prostate cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/34050394a8","However, this association became significant in CRC and colon cancer incidence, after excluding 391 subjects consuming baseline vitamin D and/or calcium medication or prescribed supplements [0.52 (0.28-0.96) and 0.41 (0.12-0.85), respectively].","https://www.ncbi.nlm.nih.gov/pubmed/34050394a8b6","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34050394a8b3","colon cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/31028080t1","Vitamin D Signaling Suppresses Early Prostate Carcinogenesis in TgAPT 121 Mice","https://www.ncbi.nlm.nih.gov/pubmed/31028080t1b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31028080t1b4","Prostate"
"https://www.ncbi.nlm.nih.gov/pubmed/33775486a9","Zinc, vitamin D, selenium and iron were the most frequently occurring micronutrient deficiencies.","https://www.ncbi.nlm.nih.gov/pubmed/33775486a9b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33775486a9b4","micronutrient deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/33080839a8","Given the strong correlation between vitamin D status and HIV-1 infection and the widespread nature of vitamin D deficiency, further understanding of the role of vitamin D immunoregulation in the female reproductive tract is important.","https://www.ncbi.nlm.nih.gov/pubmed/33080839a8b10","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33080839a8b7","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/33132341a8","The prevalence of visceral fat accumulation was 14.6%, 45.1% and 50.0% in type 2 diabetes with vitamin D sufficiency, vitamin D insufficiency and vitamin D deficiency, respectively.","https://www.ncbi.nlm.nih.gov/pubmed/33132341a8b5","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33132341a8b4","type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/33132341a8","The prevalence of visceral fat accumulation was 14.6%, 45.1% and 50.0% in type 2 diabetes with vitamin D sufficiency, vitamin D insufficiency and vitamin D deficiency, respectively.","https://www.ncbi.nlm.nih.gov/pubmed/33132341a8b5","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33132341a8b8","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/34458299a5","&gt;b&lt;Research Question:&gt;/b&lt; To understand the relationship between vitamin D, lung AAT levels and T lymphocytes further we investigated whether TGF-β is required as a co-factor for 1,25(OH)&gt;sub&lt;2&gt;/sub&lt;D3-induced upregulation of AAT by vitamin D in CD8+ T cells &gt;i&lt;in vitro&gt;/i&lt; and correlated circulating vitamin D levels with lung AAT levels &gt;i&lt;in vivo&gt;/i&lt;.","https://www.ncbi.nlm.nih.gov/pubmed/34458299a5b17","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34458299a5b23","lung"
"https://www.ncbi.nlm.nih.gov/pubmed/34458299a5","&gt;b&lt;Research Question:&gt;/b&lt; To understand the relationship between vitamin D, lung AAT levels and T lymphocytes further we investigated whether TGF-β is required as a co-factor for 1,25(OH)&gt;sub&lt;2&gt;/sub&lt;D3-induced upregulation of AAT by vitamin D in CD8+ T cells &gt;i&lt;in vitro&gt;/i&lt; and correlated circulating vitamin D levels with lung AAT levels &gt;i&lt;in vivo&gt;/i&lt;.","https://www.ncbi.nlm.nih.gov/pubmed/34458299a5b17","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34458299a5b6","lung"
"https://www.ncbi.nlm.nih.gov/pubmed/34116394a4","The sample included eutrophic and overweight/obese children according to body mass index for age, with sufficient and insufficient vitamin D basal levels.","https://www.ncbi.nlm.nih.gov/pubmed/34116394a4b5","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34116394a4b8","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/32219739a10","Vitamin D inadequacy or deficiency is related to muscle fiber atrophy, elevated risk of chronic musculoskeletal pain, sarcopenia, and falls.","https://www.ncbi.nlm.nih.gov/pubmed/32219739a10b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32219739a10b2","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/33499406a5","This study aimed to investigate the role of blood vitamin D levels to identify the clinical, endoscopic, and histological activity in a cohort of patients with ulcerative colitis (UC) or Crohn's disease (CD) on therapy with biological drugs.","https://www.ncbi.nlm.nih.gov/pubmed/33499406a5b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33499406a5b8","ulcerative colitis"
"https://www.ncbi.nlm.nih.gov/pubmed/31336843a10","In absence of IPA-exposure, increasing vitamin-D predicted declines in BSI and EPC (moderate vs. low Vitamin D, β = -0.56 to -0.71, &gt;i&lt;p&gt;/i&lt; ≤ 0.02) among HEU.","https://www.ncbi.nlm.nih.gov/pubmed/31336843a10b4","vitamin-D","https://www.ncbi.nlm.nih.gov/pubmed/31336843a10b2","IPA"
"https://www.ncbi.nlm.nih.gov/pubmed/31336843a10","In absence of IPA-exposure, increasing vitamin-D predicted declines in BSI and EPC (moderate vs. low Vitamin D, β = -0.56 to -0.71, &gt;i&lt;p&gt;/i&lt; ≤ 0.02) among HEU.","https://www.ncbi.nlm.nih.gov/pubmed/31336843a10b4","vitamin-D","https://www.ncbi.nlm.nih.gov/pubmed/31336843a10b3","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/30901909a6","The individual's molecular response to vitamin D requires personalized supplementation with vitamin D₃, in order to obtain optimized clinical benefits in the prevention of osteoporosis, sarcopenia, autoimmune diseases, and possibly different types of cancer.","https://www.ncbi.nlm.nih.gov/pubmed/30901909a6b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/30901909a6b11","cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/30901909a6","The individual's molecular response to vitamin D requires personalized supplementation with vitamin D₃, in order to obtain optimized clinical benefits in the prevention of osteoporosis, sarcopenia, autoimmune diseases, and possibly different types of cancer.","https://www.ncbi.nlm.nih.gov/pubmed/30901909a6b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/30901909a6b8","autoimmune diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/31623356t1","Vitamin D as A Protector of Arterial Health: Potential Role in Peripheral Arterial Disease Formation","https://www.ncbi.nlm.nih.gov/pubmed/31623356t1b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31623356t1b7","Peripheral Arterial Disease"
"https://www.ncbi.nlm.nih.gov/pubmed/32392443a3","Vitamin D and fiber intake are nutritional factors that could affect the development of type 2 diabetes (T2D), potentially by reducing insulin resistance.","https://www.ncbi.nlm.nih.gov/pubmed/32392443a3b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32392443a3b5","type 2 diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/32392443a3","Vitamin D and fiber intake are nutritional factors that could affect the development of type 2 diabetes (T2D), potentially by reducing insulin resistance.","https://www.ncbi.nlm.nih.gov/pubmed/32392443a3b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32392443a3b7","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/32217340t1","Effects of vitamin D supplementation on depression and some involved neurotransmitters","https://www.ncbi.nlm.nih.gov/pubmed/32217340t1b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32217340t1b4","depression"
"https://www.ncbi.nlm.nih.gov/pubmed/33020052t1","Intratrial Exposure to Vitamin D and New-Onset Diabetes Among Adults With Prediabetes: A Secondary Analysis From the Vitamin D and Type 2 Diabetes (D2d) Study","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b2","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b6","Prediabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/33020052t1","Intratrial Exposure to Vitamin D and New-Onset Diabetes Among Adults With Prediabetes: A Secondary Analysis From the Vitamin D and Type 2 Diabetes (D2d) Study","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b2","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b4","Diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/33020052t1","Intratrial Exposure to Vitamin D and New-Onset Diabetes Among Adults With Prediabetes: A Secondary Analysis From the Vitamin D and Type 2 Diabetes (D2d) Study","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b2","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b1","Exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/33020052t1","Intratrial Exposure to Vitamin D and New-Onset Diabetes Among Adults With Prediabetes: A Secondary Analysis From the Vitamin D and Type 2 Diabetes (D2d) Study","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b2","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33020052t1b11","Type 2 Diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/31028080a2","We tested whether lifelong modification of vitamin D signaling can alter the progression of early prostate carcinogenesis in studies using mice that develop high-grade prostatic intraepithelial neoplasia that is similar to humans.","https://www.ncbi.nlm.nih.gov/pubmed/31028080a2b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31028080a2b9","high-grade prostatic intraepithelial neoplasia"
"https://www.ncbi.nlm.nih.gov/pubmed/31028080a2","We tested whether lifelong modification of vitamin D signaling can alter the progression of early prostate carcinogenesis in studies using mice that develop high-grade prostatic intraepithelial neoplasia that is similar to humans.","https://www.ncbi.nlm.nih.gov/pubmed/31028080a2b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31028080a2b5","prostate"
"https://www.ncbi.nlm.nih.gov/pubmed/34302350a2","Background:                    Variability in the 25-hydroxyvitamin D [25(OH)D] response to prenatal and postpartum vitamin D supplementation is an important consideration for establishing vitamin D deficiency prevention regimens.","https://www.ncbi.nlm.nih.gov/pubmed/34302350a2b5","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/34302350a2b8","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/31491877a11","The present study provides additional evidence for the role of vitamin D in insulin resistance.","https://www.ncbi.nlm.nih.gov/pubmed/31491877a11b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31491877a11b5","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/31759634t1","Chances of live birth after exposure to vitamin D-fortified margarine in women with fertility problems: results from a Danish population-based cohort study","https://www.ncbi.nlm.nih.gov/pubmed/31759634t1b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31759634t1b3","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/32474141a2","&gt;ol style=list-style-type:none&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is very common.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Randomised controlled trials showed that vitamin D decreases acute respiratory infections (ARIs).&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is an easily modifiable factor of ARIs.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Daily vitamin D supplementation with moderate doses is safe and cheap.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Even a small decrease in COVID-19 infections would easily justify this intervention.&gt;/li&lt;&gt;/ol&lt;","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b16","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b24","Vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/32474141a2","&gt;ol style=list-style-type:none&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is very common.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Randomised controlled trials showed that vitamin D decreases acute respiratory infections (ARIs).&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is an easily modifiable factor of ARIs.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Daily vitamin D supplementation with moderate doses is safe and cheap.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Even a small decrease in COVID-19 infections would easily justify this intervention.&gt;/li&lt;&gt;/ol&lt;","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b16","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b40","infections"
"https://www.ncbi.nlm.nih.gov/pubmed/32474141a2","&gt;ol style=list-style-type:none&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is very common.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Randomised controlled trials showed that vitamin D decreases acute respiratory infections (ARIs).&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is an easily modifiable factor of ARIs.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Daily vitamin D supplementation with moderate doses is safe and cheap.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Even a small decrease in COVID-19 infections would easily justify this intervention.&gt;/li&lt;&gt;/ol&lt;","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b16","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b9","Vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/32474141a2","&gt;ol style=list-style-type:none&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is very common.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Randomised controlled trials showed that vitamin D decreases acute respiratory infections (ARIs).&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Vitamin D deficiency is an easily modifiable factor of ARIs.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Daily vitamin D supplementation with moderate doses is safe and cheap.&gt;/li&lt;&gt;li&lt;&gt;span class=label&lt;•&gt;/span&lt;Even a small decrease in COVID-19 infections would easily justify this intervention.&gt;/li&lt;&gt;/ol&lt;","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b16","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32474141a2b18","acute respiratory infections"
"https://www.ncbi.nlm.nih.gov/pubmed/31554383a3","Vitamin D, an important nutrient, is vital to regulate the absorption of calcium and bone mineralization; nevertheless, in a case-control study in Iran, we investigated the relationship among the dietary intake of vitamin D and calcium with the hazard of rectal neoplasm.","https://www.ncbi.nlm.nih.gov/pubmed/31554383a3b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31554383a3b11","rectal neoplasm"
"https://www.ncbi.nlm.nih.gov/pubmed/32478379a11","In multivariate analysis, vitamin D insufficiency (&lt;30 ng/ml) was an independent risk factor for hyperhomocysteinemia (adjusted odds ratio 1.89, 95% CI 1.41-2.52).","https://www.ncbi.nlm.nih.gov/pubmed/32478379a11b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32478379a11b7","hyperhomocysteinemia"
"https://www.ncbi.nlm.nih.gov/pubmed/33852772t1","Association between deficient levels of circulating vitamin D, dietary intake of vitamin D, calcium and retinol, and risk of colorectal cancer in an Iranian population: A case control study","https://www.ncbi.nlm.nih.gov/pubmed/33852772t1b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33852772t1b8","colorectal cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/32517740a5","Vitamin D also antagonizes Wnt signaling in colon cancers cells.","https://www.ncbi.nlm.nih.gov/pubmed/32517740a5b1","Vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32517740a5b2","colon cancers"
"https://www.ncbi.nlm.nih.gov/pubmed/33745601t1","The association of vitamin D levels and insulin resistance","https://www.ncbi.nlm.nih.gov/pubmed/33745601t1b2","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33745601t1b4","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/31770508a5","In conclusion, treatment of nutritional vitamin D deficiency in CKD may play a central role in both bone homeostasis and cardiovascular outcomes, but there is not clear evidence to support one formulation of nutritional vitamin D over another in CKD.","https://www.ncbi.nlm.nih.gov/pubmed/31770508a5b12","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31770508a5b3","vitamin D deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/33886146a5","Our aim was to analyze associations between vitamin D insufficiency and MetS in a young cohort without diabetes and two senior cohorts with and without diabetes.","https://www.ncbi.nlm.nih.gov/pubmed/33886146a5b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33886146a5b10","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/33886146a5","Our aim was to analyze associations between vitamin D insufficiency and MetS in a young cohort without diabetes and two senior cohorts with and without diabetes.","https://www.ncbi.nlm.nih.gov/pubmed/33886146a5b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/33886146a5b7","diabetes"
"https://www.ncbi.nlm.nih.gov/pubmed/32413483a11","In populations with chronic diseases and concomitant hypovitaminosis D, vitamin D supplementation can be used as a strategy to ameliorate AGE-mediated complications by modifying the AGE-RAGE and sRAGE systems.","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b3","hypovitaminosis D"
"https://www.ncbi.nlm.nih.gov/pubmed/32413483a11","In populations with chronic diseases and concomitant hypovitaminosis D, vitamin D supplementation can be used as a strategy to ameliorate AGE-mediated complications by modifying the AGE-RAGE and sRAGE systems.","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b2","chronic diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/32413483a11","In populations with chronic diseases and concomitant hypovitaminosis D, vitamin D supplementation can be used as a strategy to ameliorate AGE-mediated complications by modifying the AGE-RAGE and sRAGE systems.","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32413483a11b7","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/32654618a11","More research is needed to understand the correlation between vitamin D and hard-to-heal wounds.","https://www.ncbi.nlm.nih.gov/pubmed/32654618a11b3","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32654618a11b5","wounds"
"https://www.ncbi.nlm.nih.gov/pubmed/31106659a3","In this clinical trial, 81 colorectal cancer patients were randomly assigned into four groups: (1) control group: receiving a vitamin D&gt;sub&lt;3&gt;/sub&lt; placebo weekly + omega-3 fatty acid placebo capsules daily; (2) omega-3 fatty acid group: receiving 2 omega-3 fatty acid capsules (each capsule containing 330 mg of omega-3 fatty acids) daily + a vitamin D&gt;sub&lt;3&gt;/sub&lt; placebo weekly; (3) vitamin D group: receiving a 50,000 IU vitamin D&gt;sub&lt;3&gt;/sub&lt; soft gel weekly + 2 omega-3 fatty acid placebo capsules daily; (4) cosupplementation group: receiving a 50,000 IU vitamin D&gt;sub&lt;3&gt;/sub&lt; soft gel weekly + 2 omega-3 fatty acids capsules daily for 8 weeks.","https://www.ncbi.nlm.nih.gov/pubmed/31106659a3b19","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31106659a3b2","colorectal cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/32432371a3","Previous studies have indicated that dogs cannot produce endogenous vitamin D via cutaneous production and rely solely on dietary intake of vitamin D. The seasonal variation of vitamin D seen in humans due to changes in ultraviolet (UV) exposure, therefore, is unlikely to be replicated in these animals.","https://www.ncbi.nlm.nih.gov/pubmed/32432371a3b6","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32432371a3b15","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/32751522a2","Menopause is a stage of hormonal imbalance in women which, in addition to other physiopathological consequences, poses a risk of deficiency of key micronutrients such as magnesium and vitamin D. A study was made of the influence of a magnesium intervention upon vitamin D status in a postmenopausal population from the province of Granada (Spain).","https://www.ncbi.nlm.nih.gov/pubmed/32751522a2b10","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32751522a2b7","deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/32751522a2","Menopause is a stage of hormonal imbalance in women which, in addition to other physiopathological consequences, poses a risk of deficiency of key micronutrients such as magnesium and vitamin D. A study was made of the influence of a magnesium intervention upon vitamin D status in a postmenopausal population from the province of Granada (Spain).","https://www.ncbi.nlm.nih.gov/pubmed/32751522a2b10","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32751522a2b3","hormonal imbalance"
"https://www.ncbi.nlm.nih.gov/pubmed/31028080a8","Our data support the hypothesis that the loss of vitamin D signaling accelerates the early stages of prostate carcinogenesis, and our results suggest that different dietary requirements may be needed to support prostate health or maximize bone mass.","https://www.ncbi.nlm.nih.gov/pubmed/31028080a8b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31028080a8b10","prostate"
"https://www.ncbi.nlm.nih.gov/pubmed/31028080a8","Our data support the hypothesis that the loss of vitamin D signaling accelerates the early stages of prostate carcinogenesis, and our results suggest that different dietary requirements may be needed to support prostate health or maximize bone mass.","https://www.ncbi.nlm.nih.gov/pubmed/31028080a8b4","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/31028080a8b6","prostate"
"https://www.ncbi.nlm.nih.gov/pubmed/32654618a5","Method:                    PubMed and EBSCO databases were searched following PRISMA guidelines for primary research studies relating to pressure ulcers, diabetic ulcers or venous ulcers and vitamin D status.","https://www.ncbi.nlm.nih.gov/pubmed/32654618a5b11","vitamin D","https://www.ncbi.nlm.nih.gov/pubmed/32654618a5b9","ulcers"
